booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,,amount,discount,date_of_booking
2073,71382,Stayed,2022-03-10,2022-03-11,1,486,,2404,611,2022-03-08
2013,77745,Cancelled,2022-03-10,2022-03-13,1,571,,12281,2598,2022-03-08
2189,99817,Stayed,2022-03-08,2022-03-09,1,244,,1884,398,2022-03-08
2747,138423,Stayed,2022-03-11,2022-03-14,1,862,,5733,1213,2022-03-08
2442,139191,No Show,2022-03-11,2022-03-12,1,33,,2014,426,2022-03-08
2497,139421,Cancelled,2022-03-08,2022-03-09,1,207,,1494,316,2022-03-08
2647,146622,Stayed,2022-03-08,2022-03-09,1,58,,2209,468,2022-03-08
2218,162206,Stayed,2022-03-10,2022-03-11,1,841,,2534,536,2022-03-08
2751,168301,Stayed,2022-03-08,2022-03-09,1,514,,2079,440,2022-03-08
2316,170106,Cancelled,2022-03-20,2022-03-21,1,301,,2924,618,2022-03-08
2220,181249,Stayed,2022-03-09,2022-03-10,1,220,,1494,316,2022-03-08
2240,188854,Cancelled,2022-03-09,2022-03-10,1,315,,3189,674,2022-03-08
2306,189223,Cancelled,2022-03-08,2022-03-09,1,357,,3964,1007,2022-03-08
2026,193036,Stayed,2022-03-09,2022-03-10,1,88,,2561,542,2022-03-08
2284,198949,Stayed,2022-03-08,2022-03-09,1,229,,4159,880,2022-03-08
2619,714,Cancelled,2022-03-10,2022-03-11,1,239,,2267,575,2022-03-09
2530,3176,Stayed,2022-03-09,2022-03-10,2,955,,3188,702,2022-03-09
2594,3207,Stayed,2022-03-09,2022-03-10,1,346,,2274,481,2022-03-09
2101,8656,Stayed,2022-03-10,2022-03-11,1,583,,2729,578,2022-03-09
2657,9330,Stayed,2022-03-09,2022-03-10,1,417,,2274,481,2022-03-09
2633,29269,Stayed,2022-03-09,2022-03-11,1,364,,3572,756,2022-03-09
2636,51987,Stayed,2022-03-09,2022-03-10,1,364,,2014,426,2022-03-09
2634,52445,Stayed,2022-03-10,2022-03-11,1,364,,2144,453,2022-03-09
2385,55529,Stayed,2022-03-09,2022-03-12,1,270,,11630,2461,2022-03-09
2060,58266,Stayed,2022-03-18,2022-03-19,1,194,,2339,495,2022-03-09
2484,58429,Cancelled,2022-03-09,2022-03-10,1,13,,1624,343,2022-03-09
2629,58429,Cancelled,2022-04-02,2022-04-06,1,364,,7623,1613,2022-03-09
2803,66504,Stayed,2022-03-10,2022-03-11,1,267,,6109,1293,2022-03-09
2162,66762,Stayed,2022-03-11,2022-03-12,1,84,,3314,701,2022-03-09
2574,74860,Stayed,2022-03-14,2022-03-20,1,653,,14290,3023,2022-03-09
2581,74860,Cancelled,2022-03-10,2022-03-17,1,653,,17281,3655,2022-03-09
2009,77745,Stayed,2022-03-13,2022-03-14,1,571,,3834,811,2022-03-09
2049,102620,Stayed,2022-03-09,2022-03-10,1,195,,3374,857,2022-03-09
2062,112916,Stayed,2022-03-10,2022-03-11,1,194,,2274,481,2022-03-09
2192,118052,Stayed,2022-03-09,2022-03-11,1,554,,4612,976,2022-03-09
2244,121464,Cancelled,2022-03-12,2022-03-13,1,315,,3272,692,2022-03-09
2246,121464,Cancelled,2022-03-11,2022-03-12,1,315,,3189,674,2022-03-09
2314,121464,Cancelled,2022-03-13,2022-03-14,1,301,,3249,688,2022-03-09
2011,122584,Stayed,2022-03-10,2022-03-11,1,571,,4224,893,2022-03-09
2875,124293,Stayed,2022-03-11,2022-03-12,1,162,,2561,542,2022-03-09
2361,129675,Cancelled,2022-03-14,2022-03-15,1,91,,2404,508,2022-03-09
2830,133499,Stayed,2022-03-09,2022-03-10,1,188,,2404,508,2022-03-09
2323,134416,Stayed,2022-03-10,2022-03-11,1,314,,1964,416,2022-03-09
2871,140493,Cancelled,2022-03-11,2022-03-12,3,162,,6681,1414,2022-03-09
2872,140493,Cancelled,2022-03-10,2022-03-11,3,162,,7281,1540,2022-03-09
2874,140493,Cancelled,2022-03-11,2022-03-12,3,162,,6681,1414,2022-03-09
2876,140493,Cancelled,2022-03-10,2022-03-11,3,162,,7281,1540,2022-03-09
2829,141952,Stayed,2022-03-09,2022-03-10,1,188,,2209,468,2022-03-09
2927,143748,Stayed,2022-03-09,2022-03-10,1,646,,3211,680,2022-03-09
2646,146622,Stayed,2022-03-09,2022-03-10,1,58,,2404,508,2022-03-09
2338,168493,Cancelled,2022-03-09,2022-03-10,1,683,,5199,1100,2022-03-09
2239,188854,Cancelled,2022-03-10,2022-03-11,1,315,,3488,738,2022-03-09
2243,188854,Stayed,2022-03-12,2022-03-13,1,315,,3272,692,2022-03-09
2024,193036,Stayed,2022-03-10,2022-03-12,1,88,,6492,1374,2022-03-09
2592,3207,Stayed,2022-03-10,2022-03-11,1,346,,2014,426,2022-03-10
2495,6006,Cancelled,2022-03-11,2022-03-12,1,207,,1884,398,2022-03-10
2444,7731,Cancelled,2022-03-11,2022-03-12,1,33,,2209,468,2022-03-10
2689,10015,Stayed,2022-03-11,2022-03-14,1,996,,8966,1896,2022-03-10
2387,13091,Stayed,2022-03-10,2022-03-11,1,62,,1559,330,2022-03-10
2903,31994,Cancelled,2022-03-12,2022-03-14,1,206,,5457,1200,2022-03-10
2270,33978,Stayed,2022-03-13,2022-03-17,1,473,,8705,1841,2022-03-10
2100,51469,Stayed,2022-03-11,2022-03-12,1,583,,2859,605,2022-03-10
2023,57835,Stayed,2022-03-15,2022-03-17,1,88,,6427,1360,2022-03-10
2315,62390,Cancelled,2022-03-16,2022-03-17,1,301,,2924,618,2022-03-10
2881,69332,Stayed,2022-03-11,2022-03-12,2,436,,3767,828,2022-03-10
2922,76046,No Show,2022-03-10,2022-03-11,1,411,,2924,618,2022-03-10
2164,82641,Cancelled,2022-03-10,2022-03-11,2,894,,6497,1429,2022-03-10
2787,88044,Stayed,2022-03-14,2022-03-16,1,336,,12217,2585,2022-03-10
2854,109075,Stayed,2022-03-10,2022-03-11,1,59,,1624,343,2022-03-10
2457,139383,Stayed,2022-03-10,2022-03-11,1,33,,1949,413,2022-03-10
2865,140493,No Show,2022-03-18,2022-03-19,1,162,,4459,944,2022-03-10
2257,146507,Cancelled,2022-03-10,2022-03-11,1,557,,2924,644,2022-03-10
2591,150771,Stayed,2022-03-11,2022-03-12,1,346,,2339,495,2022-03-10
2396,162144,Stayed,2022-03-10,2022-03-11,1,233,,2924,644,2022-03-10
2483,165031,Stayed,2022-03-10,2022-03-11,1,13,,1949,413,2022-03-10
2302,168493,Cancelled,2022-03-10,2022-03-11,1,357,,4549,963,2022-03-10
2188,179948,Stayed,2022-03-12,2022-03-13,1,244,,2404,611,2022-03-10
2879,183032,Cancelled,2022-03-15,2022-03-16,1,651,,2209,468,2022-03-10
2445,190208,Stayed,2022-03-10,2022-03-11,1,33,,1949,413,2022-03-10
2593,190827,Cancelled,2022-03-10,2022-03-11,1,346,,1624,358,2022-03-10
2577,195924,Stayed,2022-03-11,2022-03-12,1,653,,2339,495,2022-03-10
2529,8864,Stayed,2022-03-11,2022-03-12,1,955,,1676,354,2022-03-11
2104,17049,Cancelled,2022-03-20,2022-03-21,1,583,,2924,618,2022-03-11
2443,21418,Cancelled,2022-03-11,2022-03-12,1,33,,1949,413,2022-03-11
2608,25479,Stayed,2022-03-11,2022-03-12,1,50,,2664,563,2022-03-11
2630,27492,Stayed,2022-03-11,2022-03-12,1,364,,1689,358,2022-03-11
2631,27492,Cancelled,2022-03-11,2022-03-12,1,364,,1689,358,2022-03-11
2632,27492,Cancelled,2022-03-11,2022-03-12,1,364,,1689,358,2022-03-11
2895,31994,Cancelled,2022-03-12,2022-03-14,1,777,,5717,1257,2022-03-11
2295,43107,Stayed,2022-03-11,2022-03-12,1,99,,4419,935,2022-03-11
2212,74224,Stayed,2022-03-11,2022-03-12,1,633,,3964,838,2022-03-11
2078,76337,Stayed,2022-03-11,2022-03-12,1,486,,2599,660,2022-03-11
2193,79360,Stayed,2022-03-12,2022-03-13,1,353,,2664,563,2022-03-11
2179,87053,Cancelled,2022-03-25,2022-03-26,1,83,,2751,605,2022-03-11
2238,101173,Stayed,2022-03-11,2022-03-12,1,315,,2812,595,2022-03-11
2250,106125,Cancelled,2022-03-11,2022-03-12,1,48,,2924,743,2022-03-11
2664,106764,Stayed,2022-03-11,2022-03-12,1,522,,2209,468,2022-03-11
2853,112455,Stayed,2022-03-12,2022-03-13,1,59,,1754,371,2022-03-11
2424,116003,Stayed,2022-03-11,2022-03-12,1,3,,2469,523,2022-03-11
2053,122286,Stayed,2022-03-11,2022-03-12,1,468,,2989,633,2022-03-11
2054,122286,Cancelled,2022-03-12,2022-03-13,1,468,,3119,660,2022-03-11
2203,137492,Stayed,2022-03-11,2022-03-12,1,820,,2144,453,2022-03-11
2105,140507,Stayed,2022-04-07,2022-04-08,2,245,,5792,1225,2022-03-11
2550,140525,Cancelled,2022-03-11,2022-03-12,1,181,,1754,386,2022-03-11
2699,141740,No Show,2022-03-11,2022-03-12,1,808,,2079,440,2022-03-11
2547,147278,Stayed,2022-03-14,2022-03-15,1,513,,2469,523,2022-03-11
2511,151754,Cancelled,2022-03-11,2022-03-12,2,440,,5067,1073,2022-03-11
2722,158172,Stayed,2022-03-12,2022-03-13,1,704,,2228,565,2022-03-11
2554,171784,Stayed,2022-03-11,2022-03-12,1,848,,2014,426,2022-03-11
2151,173516,Stayed,2022-03-11,2022-03-12,1,597,,3379,715,2022-03-11
2913,175573,Stayed,2022-03-11,2022-03-12,1,677,,2079,440,2022-03-11
2914,187359,Cancelled,2022-03-11,2022-03-15,1,601,,8055,1772,2022-03-11
2804,189009,Stayed,2022-03-11,2022-03-12,1,537,,6889,1749,2022-03-11
2301,189288,Stayed,2022-03-11,2022-03-13,1,357,,7537,1595,2022-03-11
2099,8656,Stayed,2022-03-12,2022-03-13,1,583,,3054,646,2022-03-12
2475,8704,Stayed,2022-03-13,2022-03-15,1,449,,3812,806,2022-03-12
2476,8704,Stayed,2022-03-12,2022-03-15,1,449,,5717,1210,2022-03-12
2707,13138,Cancelled,2022-08-16,2022-08-17,1,277,,1949,0,2022-03-12
2264,18586,Stayed,2022-03-12,2022-03-14,1,883,,7176,1518,2022-03-12
2154,26389,Stayed,2022-03-13,2022-03-14,1,154,,2599,550,2022-03-12
2113,30752,Stayed,2022-03-14,2022-03-15,1,295,,2534,558,2022-03-12
2256,31316,No Show,2022-03-12,2022-03-13,1,557,,2469,523,2022-03-12
2395,33092,Stayed,2022-03-12,2022-03-13,1,233,,2729,578,2022-03-12
2749,62941,Stayed,2022-03-12,2022-03-13,4,450,,9355,2375,2022-03-12
2331,63032,Stayed,2022-03-12,2022-03-13,2,331,,5067,1114,2022-03-12
2912,67915,Stayed,2022-03-12,2022-03-13,1,677,,1912,405,2022-03-12
2590,108140,Cancelled,2022-03-13,2022-03-14,1,346,,2209,561,2022-03-12
2181,109973,Cancelled,2022-03-13,2022-03-14,1,83,,1840,389,2022-03-12
2467,127299,Stayed,2022-03-12,2022-03-13,1,37,,2599,572,2022-03-12
2367,139495,Cancelled,2022-03-17,2022-03-19,1,370,,5379,1184,2022-03-12
2873,140493,No Show,2022-03-12,2022-03-13,2,162,,4794,1014,2022-03-12
2163,147466,No Show,2022-03-12,2022-03-13,1,894,,2014,426,2022-03-12
2010,164004,Stayed,2022-03-12,2022-03-13,1,571,,3834,811,2022-03-12
2456,188432,Cancelled,2022-03-13,2022-03-14,1,33,,1949,413,2022-03-12
2350,12377,Stayed,2022-03-16,2022-03-18,1,25,,6042,1278,2022-03-13
2345,16238,Stayed,2022-03-13,2022-03-14,2,398,,5197,1100,2022-03-13
2607,20133,Stayed,2022-03-14,2022-03-15,1,50,,2339,515,2022-03-13
2539,23503,Stayed,2022-03-14,2022-03-15,1,515,,2469,523,2022-03-13
2540,23503,Cancelled,2022-03-13,2022-03-14,1,515,,2274,481,2022-03-13
2032,26893,No Show,2022-03-13,2022-03-14,1,859,,1559,343,2022-03-13
2559,48070,Stayed,2022-03-14,2022-03-15,1,131,,2729,578,2022-03-13
2680,62188,Stayed,2022-03-13,2022-03-14,1,478,,2144,453,2022-03-13
2526,85431,No Show,2022-03-18,2022-03-19,1,955,,2171,460,2022-03-13
2730,90948,Cancelled,2022-03-22,2022-03-23,1,689,,3184,673,2022-03-13
2731,90948,Cancelled,2022-03-21,2022-03-22,1,689,,3184,673,2022-03-13
2732,90948,Cancelled,2022-03-20,2022-03-21,1,689,,3184,673,2022-03-13
2332,96030,Cancelled,2022-03-23,2022-03-24,1,308,,2599,550,2022-03-13
2112,96585,Stayed,2022-03-15,2022-03-17,1,295,,5067,1114,2022-03-13
2528,110256,Stayed,2022-03-13,2022-03-14,1,955,,1594,338,2022-03-13
2728,114013,Cancelled,2022-03-20,2022-03-21,1,689,,3184,673,2022-03-13
2729,114013,Cancelled,2022-03-21,2022-03-22,1,689,,3184,673,2022-03-13
2363,129595,Cancelled,2022-04-01,2022-04-05,1,370,,9168,1939,2022-03-13
2217,137492,Stayed,2022-03-13,2022-03-14,1,635,,1949,413,2022-03-13
2210,142291,Stayed,2022-03-13,2022-03-15,1,978,,8252,1746,2022-03-13
2070,148274,Stayed,2022-03-15,2022-03-18,1,486,,7601,1608,2022-03-13
2057,172023,Cancelled,2022-03-18,2022-03-19,1,152,,2664,563,2022-03-13
2039,175955,Stayed,2022-03-13,2022-03-14,1,195,,2392,506,2022-03-13
2300,189288,Stayed,2022-03-13,2022-03-14,1,357,,3249,688,2022-03-13
2482,3424,Stayed,2022-03-14,2022-03-15,1,13,,1819,385,2022-03-14
2693,9354,Stayed,2022-03-15,2022-03-17,1,997,,5977,1265,2022-03-14
2466,9634,Cancelled,2022-03-16,2022-03-17,1,37,,2209,468,2022-03-14
2423,9858,Cancelled,2022-03-14,2022-03-15,1,29,,1494,316,2022-03-14
2688,10015,Stayed,2022-03-14,2022-03-15,1,996,,2664,563,2022-03-14
2774,20387,Stayed,2022-03-16,2022-03-18,1,306,,9617,2035,2022-03-14
2248,21651,Stayed,2022-03-15,2022-03-18,1,309,,7145,1572,2022-03-14
2794,43432,Stayed,2022-03-20,2022-03-22,1,226,,5590,0,2022-03-14
2606,45644,Stayed,2022-03-14,2022-03-17,1,50,,6626,1401,2022-03-14
2118,47251,Stayed,2022-03-14,2022-03-16,1,86,,5754,1266,2022-03-14
2018,66762,Stayed,2022-03-18,2022-03-19,1,109,,3119,660,2022-03-14
2788,72165,Stayed,2022-03-14,2022-03-15,1,336,,4224,893,2022-03-14
2384,76528,Cancelled,2022-03-14,2022-03-15,1,270,,2794,710,2022-03-14
2947,78365,Stayed,2022-03-14,2022-03-15,1,619,,1884,398,2022-03-14
2948,78365,Cancelled,2022-03-14,2022-03-15,1,619,,2144,453,2022-03-14
2072,86676,Stayed,2022-03-16,2022-03-17,1,486,,2209,468,2022-03-14
2836,88586,Stayed,2022-03-14,2022-03-15,1,282,,2274,501,2022-03-14
2171,100829,Stayed,2022-03-25,2022-03-26,2,975,,4287,908,2022-03-14
2878,114490,Stayed,2022-03-14,2022-03-15,1,651,,1949,413,2022-03-14
2089,130034,Stayed,2022-03-21,2022-03-23,1,107,,5587,1183,2022-03-14
2071,130739,Stayed,2022-03-17,2022-03-18,1,486,,2404,529,2022-03-14
2712,136170,Cancelled,2022-03-14,2022-03-15,1,342,,1884,398,2022-03-14
2771,137032,Stayed,2022-03-14,2022-03-15,1,139,,1594,338,2022-03-14
2870,140493,No Show,2022-03-14,2022-03-16,3,162,,12199,2581,2022-03-14
2196,141329,Stayed,2022-03-19,2022-03-20,1,757,,2821,597,2022-03-14
2717,148025,Stayed,2022-03-14,2022-03-15,1,345,,2262,497,2022-03-14
2682,150206,Stayed,2022-03-17,2022-03-20,1,702,,7145,1814,2022-03-14
2034,171586,Stayed,2022-03-15,2022-03-16,1,232,,2040,431,2022-03-14
2061,172023,Stayed,2022-03-18,2022-03-19,1,194,,2404,508,2022-03-14
2571,178405,Stayed,2022-03-22,2022-03-23,1,653,,2339,495,2022-03-14
2690,184227,Stayed,2022-03-14,2022-03-15,1,661,,2274,501,2022-03-14
2199,3427,No Show,2022-03-15,2022-03-16,1,691,,2490,527,2022-03-15
2471,8704,Stayed,2022-03-15,2022-03-20,1,449,,9744,2061,2022-03-15
2687,10015,Stayed,2022-03-15,2022-03-16,1,996,,2794,591,2022-03-15
2737,18625,Stayed,2022-03-18,2022-03-20,1,599,,4521,957,2022-03-15
2117,47251,Stayed,2022-03-16,2022-03-17,1,86,,2764,608,2022-03-15
2833,49071,Stayed,2022-04-27,2022-05-01,1,117,,21315,4509,2022-03-15
2576,56894,Stayed,2022-03-15,2022-03-16,1,653,,1884,398,2022-03-15
2546,56905,Stayed,2022-03-15,2022-03-16,1,513,,2014,426,2022-03-15
2799,59024,Stayed,2022-03-15,2022-03-17,2,226,,12220,0,2022-03-15
2868,64828,Cancelled,2022-03-15,2022-03-16,1,162,,2059,436,2022-03-15
2869,64828,Cancelled,2022-03-15,2022-03-16,1,162,,2844,602,2022-03-15
2686,76858,Stayed,2022-03-16,2022-03-17,1,483,,1819,385,2022-03-15
2956,78365,Stayed,2022-03-15,2022-03-16,1,619,,2014,426,2022-03-15
2108,83992,Stayed,2022-03-15,2022-03-17,1,944,,3739,791,2022-03-15
2508,87679,Stayed,2022-03-16,2022-03-17,1,629,,1559,330,2022-03-15
2326,92056,No Show,2022-03-15,2022-03-16,1,314,,1906,419,2022-03-15
2377,96349,Stayed,2022-03-19,2022-03-20,1,130,,1559,330,2022-03-15
2236,101173,Stayed,2022-03-16,2022-03-18,1,315,,5546,1174,2022-03-15
2652,106080,Stayed,2022-03-15,2022-03-16,1,448,,2014,426,2022-03-15
2255,111771,Cancelled,2022-03-15,2022-03-16,1,557,,2469,627,2022-03-15
2313,134413,Cancelled,2022-03-23,2022-03-24,1,301,,2924,618,2022-03-15
2663,136602,Stayed,2022-03-15,2022-03-16,1,522,,1689,358,2022-03-15
2770,137032,Stayed,2022-03-15,2022-03-16,1,139,,1594,338,2022-03-15
2866,140493,No Show,2022-03-15,2022-03-16,2,162,,3541,749,2022-03-15
2867,140493,No Show,2022-03-15,2022-03-16,2,162,,3541,749,2022-03-15
2322,145095,No Show,2022-03-15,2022-03-17,1,314,,3812,0,2022-03-15
2852,173243,Cancelled,2022-03-20,2022-03-21,1,59,,1884,398,2022-03-15
2422,179042,No Show,2022-03-15,2022-03-16,1,29,,1884,398,2022-03-15
2603,2831,Stayed,2022-03-17,2022-03-18,1,176,,2236,473,2022-03-16
2197,3427,Stayed,2022-03-17,2022-03-18,1,691,,2093,443,2022-03-16
2616,5397,Cancelled,2022-03-19,2022-03-20,1,239,,2050,433,2022-03-16
2901,12340,Stayed,2022-03-16,2022-03-19,1,206,,8900,2259,2022-03-16
2271,19221,Stayed,2022-03-16,2022-03-17,1,473,,2209,486,2022-03-16
2618,21072,No Show,2022-03-18,2022-03-19,1,239,,1970,417,2022-03-16
2694,53581,Stayed,2022-03-16,2022-03-17,1,997,,2924,618,2022-03-16
2527,54699,Cancelled,2022-03-17,2022-03-18,1,955,,1715,377,2022-03-16
2545,56905,Stayed,2022-03-16,2022-03-17,1,513,,2274,481,2022-03-16
2008,61516,Stayed,2022-03-17,2022-03-18,1,571,,4126,873,2022-03-16
2083,67529,Stayed,2022-03-17,2022-03-18,1,402,,1299,275,2022-03-16
2946,78365,Stayed,2022-03-16,2022-03-17,1,619,,2404,508,2022-03-16
2440,85376,Stayed,2022-03-16,2022-03-17,1,33,,1689,358,2022-03-16
2779,91912,Stayed,2022-03-16,2022-03-17,1,294,,1851,392,2022-03-16
2786,105268,Cancelled,2022-03-19,2022-03-20,1,336,,5459,1155,2022-03-16
2095,106210,Stayed,2022-03-27,2022-03-30,1,274,,6930,1525,2022-03-16
2269,122970,No Show,2022-03-16,2022-03-17,1,473,,2014,426,2022-03-16
2299,139526,Stayed,2022-03-16,2022-03-17,1,357,,3444,728,2022-03-16
2209,149275,Stayed,2022-03-16,2022-03-17,1,978,,3769,829,2022-03-16
2472,149975,Cancelled,2022-03-17,2022-03-18,1,449,,2192,464,2022-03-16
2254,156506,Stayed,2022-03-16,2022-03-17,1,557,,2144,472,2022-03-16
2782,172517,Cancelled,2022-03-19,2022-03-20,1,858,,4354,1106,2022-03-16
2838,172729,Cancelled,2022-03-16,2022-03-18,1,325,,6367,1400,2022-03-16
2283,186697,No Show,2022-03-17,2022-03-20,1,229,,11501,2433,2022-03-16
2919,194329,Stayed,2022-03-24,2022-03-27,2,663,,22495,4759,2022-03-16
2920,194329,Stayed,2022-03-23,2022-03-24,1,663,,3920,829,2022-03-16
2789,9732,Stayed,2022-03-21,2022-03-23,1,136,,8317,1760,2022-03-17
2902,12340,Stayed,2022-03-17,2022-03-18,1,206,,2339,515,2022-03-17
2439,14601,Cancelled,2022-03-18,2022-03-19,1,33,,2274,481,2022-03-17
2143,15169,Cancelled,2022-04-21,2022-04-23,1,760,,5047,1068,2022-03-17
2144,15169,Cancelled,2022-04-21,2022-04-23,1,760,,5047,1068,2022-03-17
2790,17865,Cancelled,2022-03-17,2022-03-18,1,136,,3444,728,2022-03-17
2659,19988,Cancelled,2022-03-17,2022-03-18,1,417,,1477,375,2022-03-17
2156,26389,Stayed,2022-03-17,2022-03-18,1,154,,2209,468,2022-03-17
2662,35242,Stayed,2022-03-17,2022-03-18,1,522,,1754,371,2022-03-17
2656,47195,Stayed,2022-03-17,2022-03-18,1,417,,1798,381,2022-03-17
2812,53257,Stayed,2022-03-17,2022-03-18,1,885,,2469,627,2022-03-17
2080,55529,Stayed,2022-03-18,2022-03-19,1,153,,2144,453,2022-03-17
2237,56558,Stayed,2022-03-17,2022-03-18,1,315,,3285,695,2022-03-17
2544,56905,Stayed,2022-03-17,2022-03-18,1,513,,2274,481,2022-03-17
2173,73181,Stayed,2022-03-17,2022-03-19,1,756,,4742,1203,2022-03-17
2778,91912,Stayed,2022-03-17,2022-03-18,1,294,,1798,381,2022-03-17
2806,105268,Cancelled,2022-03-19,2022-03-20,1,847,,5914,1301,2022-03-17
2823,105268,Cancelled,2022-03-19,2022-03-20,1,800,,4263,902,2022-03-17
2880,114490,Stayed,2022-03-17,2022-03-18,1,436,,2339,495,2022-03-17
2097,116485,Stayed,2022-03-19,2022-03-20,1,56,,1950,413,2022-03-17
2005,119697,Stayed,2022-03-17,2022-03-18,2,252,,6399,1354,2022-03-17
2309,121464,Cancelled,2022-04-16,2022-04-17,1,301,,3054,646,2022-03-17
2358,125282,Stayed,2022-03-17,2022-03-18,1,366,,1743,369,2022-03-17
2940,126588,Stayed,2022-03-17,2022-03-18,1,211,,3834,811,2022-03-17
2353,133863,Stayed,2022-03-17,2022-03-18,1,415,,4159,880,2022-03-17
2354,133863,No Show,2022-03-17,2022-03-18,1,394,,4549,963,2022-03-17
2930,161789,Stayed,2022-03-17,2022-03-18,1,236,,4159,1056,2022-03-17
2084,171522,Stayed,2022-03-17,2022-03-18,1,402,,1624,343,2022-03-17
2235,188854,Cancelled,2022-03-19,2022-03-20,1,315,,3189,674,2022-03-17
2575,195924,Cancelled,2022-03-18,2022-03-19,1,653,,2794,591,2022-03-17
2543,14601,Stayed,2022-03-18,2022-03-19,1,513,,2469,523,2022-03-18
2366,21954,Cancelled,2022-03-18,2022-03-19,1,370,,1993,506,2022-03-18
2676,23493,Stayed,2022-03-18,2022-03-19,1,262,,2404,508,2022-03-18
2564,30578,No Show,2022-03-18,2022-03-19,1,466,,1868,474,2022-03-18
2538,33493,Stayed,2022-03-18,2022-03-19,1,515,,2664,563,2022-03-18
2588,42741,Stayed,2022-03-18,2022-03-19,1,346,,2729,578,2022-03-18
2170,47628,Stayed,2022-03-18,2022-03-19,1,251,,2014,426,2022-03-18
2159,52281,Stayed,2022-03-18,2022-03-20,1,84,,3637,770,2022-03-18
2160,52281,Cancelled,2022-03-18,2022-03-19,1,84,,2079,440,2022-03-18
2161,52281,Cancelled,2022-03-18,2022-03-20,1,84,,3637,770,2022-03-18
2174,52617,Stayed,2022-03-18,2022-03-20,1,756,,5392,1141,2022-03-18
2703,68193,Cancelled,2022-04-11,2022-04-14,1,703,,8381,1773,2022-03-18
2172,73181,Stayed,2022-03-19,2022-03-20,1,756,,1884,398,2022-03-18
2185,73651,Stayed,2022-03-18,2022-03-19,1,106,,2274,481,2022-03-18
2621,75870,Cancelled,2022-03-18,2022-03-19,1,400,,2079,440,2022-03-18
2462,85376,Stayed,2022-03-18,2022-03-19,1,305,,1754,371,2022-03-18
2463,85376,Cancelled,2022-03-18,2022-03-19,1,305,,1559,330,2022-03-18
2692,88934,Cancelled,2022-03-20,2022-03-21,1,505,,1754,371,2022-03-18
2589,106973,Cancelled,2022-03-19,2022-03-20,1,346,,2729,601,2022-03-18
2736,109970,Stayed,2022-03-18,2022-03-19,1,157,,2079,440,2022-03-18
2764,112239,Cancelled,2022-04-14,2022-04-16,2,139,,6739,1426,2022-03-18
2617,113889,Stayed,2022-03-18,2022-03-19,1,239,,2363,501,2022-03-18
2960,119652,Cancelled,2022-03-20,2022-03-21,1,853,,3444,728,2022-03-18
2552,121788,Cancelled,2022-03-19,2022-03-20,1,399,,2664,563,2022-03-18
2180,127496,Cancelled,2022-03-18,2022-03-19,1,83,,3008,637,2022-03-18
2225,130583,Stayed,2022-03-19,2022-03-20,1,299,,4029,853,2022-03-18
2848,133115,Cancelled,2022-03-18,2022-03-20,1,261,,4417,935,2022-03-18
2716,141740,Stayed,2022-03-19,2022-03-20,1,345,,2419,512,2022-03-18
2565,143053,Cancelled,2022-03-18,2022-03-19,1,466,,1868,411,2022-03-18
2858,151754,Cancelled,2022-03-18,2022-03-19,1,574,,2664,563,2022-03-18
2461,155152,Stayed,2022-03-18,2022-03-19,1,305,,2274,481,2022-03-18
2421,163241,Cancelled,2022-03-20,2022-03-21,1,29,,2404,508,2022-03-18
2167,164004,Stayed,2022-03-18,2022-03-19,1,612,,2729,578,2022-03-18
2059,172023,Stayed,2022-03-24,2022-03-26,1,194,,4677,990,2022-03-18
2877,173243,Cancelled,2022-03-20,2022-03-21,1,651,,1429,303,2022-03-18
2365,177699,Cancelled,2022-03-20,2022-03-21,1,370,,2081,528,2022-03-18
2438,188432,No Show,2022-03-19,2022-03-20,1,33,,2274,481,2022-03-18
2165,194199,Cancelled,2022-03-18,2022-03-19,1,907,,2469,523,2022-03-18
2281,198621,Cancelled,2022-03-18,2022-03-19,1,422,,4614,976,2022-03-18
2587,3207,Stayed,2022-03-19,2022-03-20,1,346,,1949,413,2022-03-19
2675,3231,Stayed,2022-03-20,2022-03-21,1,655,,2079,440,2022-03-19
2615,5397,Stayed,2022-03-20,2022-03-21,1,239,,1888,399,2022-03-19
2481,12485,Stayed,2022-03-19,2022-03-20,2,13,,3377,715,2022-03-19
2145,15169,Cancelled,2022-04-21,2022-04-23,1,760,,5026,1064,2022-03-19
2146,15169,Cancelled,2022-04-21,2022-04-23,2,760,,10052,2126,2022-03-19
2822,40124,Cancelled,2022-03-19,2022-03-20,1,800,,2461,520,2022-03-19
2383,44138,Cancelled,2022-03-19,2022-03-20,1,391,,2209,561,2022-03-19
2847,54065,Stayed,2022-03-19,2022-03-20,1,261,,2144,453,2022-03-19
2214,55660,Stayed,2022-03-20,2022-03-21,1,219,,1689,372,2022-03-19
2133,57801,Stayed,2022-03-19,2022-03-20,1,161,,1791,380,2022-03-19
2134,57801,Cancelled,2022-03-20,2022-03-21,1,161,,2198,465,2022-03-19
2515,58429,Cancelled,2022-04-19,2022-04-27,1,955,,17150,3628,2022-03-19
2620,58429,Cancelled,2022-04-19,2022-04-27,1,400,,16110,3408,2022-03-19
2653,58429,Stayed,2022-04-19,2022-04-27,1,417,,14425,3051,2022-03-19
2654,58429,Stayed,2022-04-19,2022-04-27,1,417,,14425,3051,2022-03-19
